id,user,temp,gasDetect,fireDetect,lightLevel,month,hour,day,year
8859,Jane,15.88,0,0,295,11,9,15,2020
1330,Jane,10.82,0,0,2,11,2,15,2020
4912,Jane,14.99,0,0,370,11,21,14,2020
5,Jane,16.24,0,0,17,11,17,14,2020
7782,Jane,14.95,0,0,92,11,17,14,2020
5203,John,5.96,0,0,0,11,11,14,2020
4866,John,11.81,0,0,197,11,6,14,2020
3554,John,15.29,0,0,533,11,18,13,2020
8132,John,3.55,0,0,0,11,9,13,2020
4403,Jane,11.83,0,0,79,11,7,13,2020
4514,Jane,13.61,0,0,430,11,22,12,2020
4321,Jane,15.04,0,0,600,11,18,12,2020
5677,Jane,13.72,0,0,7,11,16,12,2020
7458,John,5.09,0,0,0,11,13,12,2020
6541,John,8.49,0,0,245,11,7,12,2020
2492,Default,19.55,0,0,430,11,0,12,2020
8730,John,16.8,0,0,327,11,22,11,2020
6147,Jane,13.36,0,0,336,11,21,11,2020
7783,Jane,14.95,0,0,92,11,17,11,2020
4998,John,4.8,0,0,0,11,10,11,2020
3067,John,9.88,0,0,103,11,6,11,2020
6682,Jane,10.62,0,0,145,11,2,11,2020
5731,Jane,12.89,0,0,45,11,13,10,2020
2520,Default,26.42,0,0,455,11,7,10,2020
4620,John,17.36,0,0,461,11,19,9,2020
7870,John,11.66,0,0,258,11,17,9,2020
3272,John,5.39,0,0,0,11,13,9,2020
2582,John,3.3,0,0,0,11,12,9,2020
8425,John,2.46,0,0,0,11,10,9,2020
2756,Jane,10.54,0,0,127,11,7,9,2020
3502,Jane,11.3,0,0,116,11,7,9,2020
2883,John,7.03,0,0,20,11,4,9,2020
6656,Jane,11.89,0,0,80,11,2,9,2020
8793,John,18.13,0,0,441,11,20,8,2020
972,Jane,14.65,0,0,405,11,19,8,2020
7719,John,19.9,0,0,537,11,18,8,2020
7815,John,6.19,0,0,0,11,11,8,2020
8523,John,7.28,0,0,0,11,11,8,2020
7750,Jane,13.45,0,0,352,11,19,7,2020
5781,John,6.83,0,0,0,11,14,7,2020
7849,John,4.38,0,0,0,11,14,7,2020
2658,Default,16.03,0,0,463,11,23,6,2020
256,Jane,11.14,0,0,202,11,11,6,2020
4292,John,4.56,0,0,0,11,11,6,2020
5020,Jane,14.46,0,0,177,11,10,6,2020
8030,John,11.42,0,0,41,11,0,6,2020
7807,Jane,14.2,0,0,588,11,21,5,2020
5105,Jane,13.39,0,0,154,11,13,5,2020
8868,Jane,12.75,0,0,159,11,12,5,2020
6461,Jane,11.08,0,0,31,11,2,5,2020
2437,Jane,14.27,0,0,309,11,18,4,2020
6705,John,5.77,0,0,0,11,10,4,2020
2405,John,6.75,0,0,69,11,0,4,2020
4165,John,17.56,0,0,354,11,22,3,2020
2610,Default,18.51,0,1,544,11,19,3,2020
4394,Jane,12.5,0,0,66,11,15,3,2020
3214,Jane,15.19,0,0,90,11,14,3,2020
7160,John,7.43,0,0,0,11,8,3,2020
3968,John,11.64,0,0,146,11,0,3,2020
737,Jane,12.48,0,0,52,11,12,2,2020
2994,Jane,10.73,0,0,297,11,23,1,2020
1987,Jane,15.42,0,0,137,11,17,1,2020
6524,John,12.91,0,0,57,11,17,1,2020
1147,Jane,14.66,0,0,110,11,15,1,2020
1130,Jane,11.17,0,0,289,11,11,1,2020
5019,Jane,14.46,0,0,177,11,10,1,2020
5106,John,6.99,0,0,89,11,6,1,2020
2509,Default,24.81,1,0,326,11,5,1,2020
5563,Jane,11.76,0,0,107,11,3,1,2020
4480,Jane,14.64,0,0,70,10,18,31,2020
8333,John,14.05,0,0,0,10,14,31,2020
6899,John,14.67,0,0,0,10,10,31,2020
6032,John,14.9,0,0,0,10,3,31,2020
4208,John,15.11,0,0,0,10,6,30,2020
1849,Jane,13.32,0,0,145,10,20,29,2020
8686,Jane,17.58,0,0,28,10,18,29,2020
7367,John,12.72,0,0,0,10,15,29,2020
6391,Jane,12.43,0,0,0,10,12,29,2020
8661,John,13.04,0,0,0,10,9,29,2020
4028,Jane,16.69,0,0,0,10,5,29,2020
3819,John,16.03,0,0,567,10,21,28,2020
7482,Jane,18.96,0,0,480,10,21,28,2020
6059,John,14.57,0,0,0,10,6,28,2020
8830,John,14.48,0,0,0,10,6,28,2020
2033,John,11.91,0,0,0,10,0,28,2020
1038,John,11.95,0,0,0,10,23,27,2020
5488,John,14.06,0,0,224,10,16,27,2020
6372,John,11.3,0,0,0,10,11,27,2020
7778,Jane,13.63,0,0,0,10,11,27,2020
3014,Jane,15.08,0,0,0,10,7,27,2020
4023,Jane,14.94,0,0,0,10,6,27,2020
8639,John,13.03,0,0,0,10,7,26,2020
2304,Default,26.47,0,0,605,10,4,26,2020
8903,Jane,15.25,0,0,0,10,4,26,2020
1608,John,16.15,0,0,85,10,20,25,2020
375,John,15.37,0,0,141,10,16,25,2020
3065,Jane,11.07,0,0,0,10,13,25,2020
8506,John,13.3,0,0,0,10,11,25,2020
1500,John,13.98,0,0,0,10,7,25,2020
4022,Jane,14.94,0,0,0,10,6,25,2020
3504,John,16.82,0,0,213,10,16,24,2020
2313,Default,22.73,0,0,353,10,4,24,2020
2282,Default,23.71,0,0,396,10,3,24,2020
6435,Jane,12.48,0,0,0,10,14,23,2020
2976,John,11.28,0,0,0,10,1,23,2020
4407,Jane,17.03,0,0,0,10,1,23,2020
1094,Jane,17.55,0,0,589,10,22,22,2020
53,John,18.41,0,0,352,10,21,22,2020
2716,Jane,17.34,0,0,76,10,18,22,2020
7328,John,11.22,0,0,0,10,11,22,2020
2801,John,16.36,0,0,437,10,22,21,2020
7222,Jane,12.11,0,0,0,10,15,21,2020
8815,Jane,15.63,0,0,0,10,13,21,2020
169,Jane,14.61,0,0,0,10,12,21,2020
7187,Jane,14.27,0,0,0,10,12,21,2020
5685,Jane,11.09,0,0,0,10,11,21,2020
2333,Default,24.22,0,0,317,10,10,21,2020
5707,John,14.93,0,0,0,10,4,21,2020
2399,Default,12.77,0,0,183,10,14,20,2020
3123,John,14.94,0,0,0,10,3,20,2020
8121,John,12.3,0,0,0,10,2,20,2020
3820,John,16.03,0,0,567,10,21,19,2020
1594,Jane,17.02,0,0,231,10,16,19,2020
3249,Jane,13.51,0,0,0,10,15,19,2020
8331,John,14.05,0,0,0,10,14,19,2020
8068,John,14.93,0,0,0,10,8,19,2020
8718,Jane,14.87,0,0,0,10,5,19,2020
7291,John,15.02,0,0,0,10,4,19,2020
3244,Jane,15.82,0,0,0,10,3,19,2020
3398,John,12.54,0,0,0,10,0,19,2020
360,Jane,16.91,0,0,415,10,22,18,2020
3959,John,15.22,0,0,240,10,18,18,2020
1917,Jane,11.42,0,0,0,10,12,18,2020
1929,John,11.03,0,0,0,10,4,18,2020
7334,John,15.72,0,0,0,10,13,17,2020
6352,John,12.76,0,0,0,10,15,16,2020
4177,John,12.11,0,0,0,10,13,16,2020
2346,Default,23.47,0,0,293,10,11,16,2020
6374,John,13.82,0,0,0,10,4,16,2020
2451,Default,19.31,0,0,656,10,22,15,2020
8753,John,12.17,0,0,0,10,6,15,2020
3025,Jane,17.81,0,0,0,10,5,15,2020
5259,John,11.6,0,0,0,10,2,15,2020
629,John,15.22,0,0,0,10,10,14,2020
4249,Jane,11.46,0,0,0,10,9,14,2020
7510,Jane,12.45,0,0,0,10,8,14,2020
3257,John,15.91,0,0,0,10,23,13,2020
3128,Jane,14.94,0,0,242,10,20,13,2020
5525,John,16.12,0,0,15,10,18,13,2020
5319,Jane,13.15,0,0,300,10,17,13,2020
4460,John,14.43,0,0,0,10,8,13,2020
2059,Jane,15.21,0,0,0,10,7,13,2020
8886,Jane,15.0,0,0,0,10,3,13,2020
8308,Jane,16.52,0,0,0,10,23,12,2020
7185,Jane,15.04,0,0,0,10,11,12,2020
822,Jane,13.46,0,0,0,10,10,12,2020
5990,John,11.12,0,0,0,10,9,12,2020
3185,Jane,15.62,0,0,0,10,8,12,2020
2272,Default,25.36,0,0,625,10,3,12,2020
5370,Jane,14.46,0,0,0,10,1,12,2020
6961,John,15.71,0,0,280,10,19,11,2020
2373,Default,22.5,0,0,307,10,12,11,2020
6810,Jane,11.3,0,0,0,10,11,11,2020
5113,Jane,14.53,0,0,0,10,0,11,2020
7584,John,18.81,0,0,526,10,22,10,2020
5578,Jane,14.18,0,0,108,10,18,10,2020
2426,Default,12.03,0,0,214,10,16,10,2020
7036,John,13.32,0,0,0,10,15,10,2020
4391,Jane,12.78,0,0,0,10,13,10,2020
5206,John,11.54,0,0,0,10,12,10,2020
1886,John,11.09,0,0,0,10,9,10,2020
3002,Jane,15.97,0,0,0,10,6,10,2020
3262,Jane,14.23,0,0,292,10,19,9,2020
5215,John,11.92,0,0,0,10,15,9,2020
2230,Jane,14.07,0,0,0,10,12,9,2020
6118,John,12.49,0,0,0,10,9,9,2020
4630,Jane,14.61,0,0,72,10,19,8,2020
5345,John,15.15,0,0,293,10,18,8,2020
1495,John,13.16,0,0,146,10,16,7,2020
8376,Jane,17.32,0,0,297,10,16,7,2020
8329,John,14.05,0,0,0,10,14,7,2020
3024,Jane,12.66,0,0,0,10,12,7,2020
6401,John,12.57,0,0,0,10,9,7,2020
4676,Jane,14.02,0,0,0,10,3,7,2020
2269,John,12.82,0,0,0,10,2,7,2020
3408,Jane,19.97,0,0,429,10,22,6,2020
1835,John,17.06,0,0,79,10,17,6,2020
6360,Jane,14.82,0,0,295,10,16,6,2020
2256,Default,16.88,0,0,448,10,0,6,2020
2441,Default,16.83,0,0,550,10,19,5,2020
1511,Jane,16.66,0,0,271,10,18,5,2020
5577,Jane,14.18,0,0,108,10,18,5,2020
586,John,13.69,0,0,0,10,12,5,2020
6283,Jane,12.94,0,0,0,10,12,5,2020
3148,John,14.96,0,0,0,10,9,5,2020
1763,Jane,15.66,0,0,0,10,3,5,2020
461,John,14.6,0,0,0,10,23,4,2020
8259,John,12.01,0,0,0,10,15,4,2020
6710,Jane,16.74,0,0,0,10,7,4,2020
142,John,15.16,0,0,0,10,4,4,2020
162,John,15.47,0,0,0,10,1,4,2020
2777,John,19.7,0,0,532,10,21,3,2020
2386,Default,19.31,0,0,134,10,12,3,2020
2355,Default,19.55,0,0,167,10,11,3,2020
4021,Jane,14.94,0,0,0,10,6,3,2020
8768,Jane,16.49,0,0,0,10,6,3,2020
7653,John,15.27,0,0,0,10,2,3,2020
6856,John,15.51,0,0,0,10,13,2,2020
3113,John,12.46,0,0,0,10,12,2,2020
3114,John,12.46,0,0,0,10,12,2,2020
3780,Jane,12.73,0,0,0,10,11,2,2020
3766,Jane,12.7,0,0,0,10,10,2,2020
3154,John,15.82,0,0,0,10,0,2,2020
7585,John,18.81,0,0,526,10,22,1,2020
2382,John,13.8,0,0,192,10,17,1,2020
1749,John,14.48,0,0,0,10,15,1,2020
8844,Jane,11.96,0,0,0,10,14,1,2020
7931,John,11.0,0,0,0,10,11,1,2020
85,Jane,16.67,0,0,494,9,22,30,2020
5045,Jane,15.59,0,0,0,9,9,30,2020
7059,John,15.14,0,0,0,9,9,30,2020
3976,Jane,17.93,0,0,0,9,6,30,2020
5116,Jane,17.05,0,0,0,9,6,30,2020
3469,John,12.05,0,0,0,9,3,30,2020
5868,Jane,15.29,0,0,157,9,20,29,2020
5608,John,11.82,0,0,0,9,13,29,2020
2173,Default,24.81,1,0,312,9,11,29,2020
2141,Default,25.69,0,0,360,9,9,29,2020
8184,Jane,15.1,0,0,0,9,7,29,2020
2490,Jane,15.46,0,0,0,9,15,28,2020
6853,John,14.41,0,0,0,9,9,28,2020
2594,Jane,16.92,0,0,473,9,21,27,2020
7790,Jane,19.66,0,0,518,9,21,27,2020
3353,John,15.96,0,0,198,9,19,27,2020
2404,John,13.74,0,0,280,9,17,27,2020
163,John,14.57,0,0,0,9,8,27,2020
2401,Jane,16.43,0,0,0,9,23,26,2020
7463,John,12.59,0,0,0,9,6,26,2020
5909,Jane,15.37,0,0,0,9,5,26,2020
2229,Default,18.4,0,0,639,9,21,25,2020
6770,Jane,16.41,0,0,501,9,21,25,2020
6805,John,13.33,0,0,0,9,6,25,2020
1955,John,14.15,0,0,0,9,2,25,2020
487,Jane,17.04,0,0,0,9,1,25,2020
4743,John,13.02,0,0,19,9,16,24,2020
6518,Jane,13.85,0,0,184,9,16,24,2020
8475,John,12.67,0,0,0,9,12,24,2020
2174,Default,23.77,0,0,316,9,11,24,2020
7289,Jane,12.25,0,0,0,9,11,24,2020
4331,Jane,15.28,0,0,0,9,6,24,2020
5956,Jane,18.12,0,0,343,9,21,23,2020
7241,Jane,15.33,0,0,243,9,19,23,2020
3605,Jane,16.44,0,0,0,9,23,22,2020
7905,John,14.54,0,0,290,9,19,22,2020
5642,Jane,13.83,0,0,0,9,13,22,2020
4079,John,15.39,0,0,0,9,5,22,2020
8467,Jane,17.58,0,0,0,9,2,22,2020
677,Jane,13.52,0,0,141,9,18,21,2020
5645,John,13.05,0,0,35,9,18,21,2020
7316,Jane,13.59,0,0,0,9,14,21,2020
3035,John,12.8,0,0,0,9,12,21,2020
1861,John,11.21,0,0,0,9,6,21,2020
7751,Jane,17.29,0,0,0,9,5,21,2020
2072,Default,27.49,0,0,596,9,4,21,2020
1428,John,11.9,0,0,0,9,1,21,2020
2250,Default,20.38,0,0,691,9,23,20,2020
1491,Jane,16.4,0,0,399,9,21,20,2020
3368,John,15.46,0,0,537,9,21,20,2020
2749,Jane,12.43,0,0,0,9,12,20,2020
7205,John,17.0,0,0,150,9,19,19,2020
7715,Jane,16.13,0,0,192,9,19,19,2020
7290,Jane,12.25,0,0,0,9,11,19,2020
2314,Jane,12.6,0,0,0,9,8,19,2020
8437,John,18.28,0,0,468,9,21,18,2020
3460,John,15.92,0,0,193,9,17,18,2020
1773,Jane,17.03,0,0,0,9,5,18,2020
814,John,11.95,0,0,0,9,4,18,2020
1291,Jane,16.94,0,0,0,9,4,18,2020
5962,Jane,13.24,0,0,86,9,19,17,2020
7780,John,15.75,0,0,47,9,19,17,2020
3337,Jane,16.05,0,0,182,9,18,17,2020
448,John,16.11,0,0,260,9,16,17,2020
5238,John,12.35,0,0,0,9,14,17,2020
3816,Jane,14.92,0,0,0,9,8,17,2020
8418,Jane,14.97,0,0,0,9,3,17,2020
4927,Jane,17.8,0,0,232,9,16,16,2020
450,John,15.0,0,0,0,9,13,16,2020
6240,John,14.82,0,0,0,9,9,16,2020
2129,Default,26.72,0,0,408,9,8,16,2020
7101,Jane,16.36,0,0,0,9,7,16,2020
1217,Jane,16.85,0,0,0,9,2,16,2020
2244,John,12.41,0,0,0,9,23,15,2020
147,Jane,15.87,0,0,312,9,21,15,2020
3258,Jane,15.28,0,0,0,9,7,15,2020
2115,Default,26.1,0,0,314,9,6,15,2020
3463,John,15.27,0,0,0,9,2,14,2020
2236,Default,19.88,0,1,676,9,22,13,2020
2847,Jane,18.7,0,0,540,9,21,13,2020
2126,Default,25.24,0,1,404,9,8,13,2020
5829,John,12.13,0,0,0,9,7,13,2020
2097,Default,24.72,0,0,345,9,5,13,2020
2659,Jane,14.29,0,0,0,9,5,13,2020
727,Jane,14.33,0,0,0,9,23,12,2020
7956,John,17.28,0,0,406,9,21,12,2020
5075,John,13.37,0,0,128,9,16,12,2020
5609,John,11.82,0,0,0,9,13,12,2020
209,Jane,17.23,0,0,210,9,19,11,2020
6269,John,14.87,0,0,32,9,17,11,2020
8361,John,14.62,0,0,0,9,10,11,2020
3250,Jane,15.98,0,0,357,9,21,10,2020
4684,John,15.84,0,0,290,9,18,9,2020
3574,Jane,17.09,0,0,123,9,16,9,2020
5672,John,18.62,0,0,447,9,22,8,2020
6772,Jane,16.41,0,0,501,9,21,8,2020
6721,Jane,14.17,0,0,200,9,17,8,2020
2199,Default,12.52,0,0,158,9,14,8,2020
2134,Default,23.79,0,0,213,9,8,8,2020
5136,Jane,14.27,0,0,0,9,5,8,2020
3079,Jane,14.71,0,0,0,9,23,7,2020
430,John,13.78,0,0,178,9,19,7,2020
6194,Jane,14.21,0,0,187,9,19,7,2020
5916,John,12.55,0,0,0,9,14,7,2020
2880,Jane,15.93,0,0,0,9,13,7,2020
6276,Jane,14.61,0,0,0,9,5,7,2020
2353,John,11.65,0,0,0,9,4,7,2020
3490,Jane,17.56,0,0,0,9,0,7,2020
846,Jane,14.25,0,0,0,9,23,6,2020
7981,Jane,17.89,0,0,0,9,6,6,2020
1113,Jane,17.59,0,0,423,9,22,5,2020
6782,John,11.06,0,0,0,9,12,5,2020
6241,John,14.82,0,0,0,9,9,5,2020
7274,John,11.65,0,0,0,9,6,5,2020
7615,John,11.85,0,0,0,9,4,5,2020
2071,Default,22.53,0,0,394,9,3,5,2020
1612,John,11.31,0,0,0,9,1,5,2020
4235,Jane,19.49,0,0,395,9,22,4,2020
8545,John,16.45,0,0,260,9,18,4,2020
2187,Default,17.09,1,0,149,9,12,4,2020
2251,Default,16.79,0,0,429,9,23,3,2020
6560,Jane,17.81,0,0,587,9,22,3,2020
5117,John,15.01,0,0,553,9,21,3,2020
3394,John,15.98,0,0,0,9,15,3,2020
644,John,13.75,0,0,0,9,12,3,2020
100,Jane,11.4,0,0,0,9,9,3,2020
4627,John,13.64,0,0,0,9,9,3,2020
3977,Jane,17.93,0,0,0,9,6,3,2020
6804,John,13.33,0,0,0,9,6,3,2020
2015,Default,21.31,0,0,708,9,0,3,2020
8365,John,16.72,0,0,394,9,21,2,2020
2576,Jane,15.52,0,0,156,9,20,2,2020
3854,John,14.23,0,0,0,9,9,2,2020
749,Jane,15.15,0,0,0,9,6,2,2020
2778,Jane,17.82,0,0,33,9,16,1,2020
821,John,13.12,0,0,0,9,12,1,2020
7980,Jane,17.89,0,0,0,9,6,1,2020
939,Jane,14.01,0,0,0,9,2,1,2020
129,John,17.76,0,0,323,8,22,31,2020
5386,John,19.17,0,0,559,8,21,31,2020
4588,John,14.89,0,0,0,8,12,31,2020
8110,Jane,14.63,0,0,0,8,7,31,2020
6885,John,18.33,0,0,394,8,22,30,2020
5028,Jane,14.33,0,0,218,8,18,30,2020
5287,John,17.64,0,0,293,8,18,30,2020
7397,Jane,17.84,0,0,473,8,22,28,2020
5127,Jane,15.91,0,0,110,8,18,28,2020
181,John,11.46,0,0,0,8,13,28,2020
1396,John,11.76,0,0,0,8,13,28,2020
930,Jane,15.77,0,0,0,8,11,28,2020
3638,Jane,12.2,0,0,0,8,8,28,2020
8003,Jane,15.92,0,0,0,8,7,28,2020
2176,Jane,14.66,0,0,81,8,19,27,2020
7489,Jane,16.42,0,0,259,8,19,27,2020
4219,John,15.89,0,0,0,8,15,27,2020
7018,John,14.84,0,0,0,8,2,27,2020
1712,Jane,15.83,0,0,238,8,19,26,2020
5029,Jane,14.33,0,0,218,8,18,26,2020
3555,John,17.44,0,0,192,8,17,26,2020
1757,Default,18.38,0,0,453,8,0,26,2020
4266,Jane,15.6,0,0,0,8,1,25,2020
2829,Jane,14.62,0,0,192,8,20,24,2020
1707,Jane,17.47,0,0,145,8,18,24,2020
2638,Jane,13.28,0,0,0,8,15,24,2020
5222,Jane,12.87,0,0,0,8,10,24,2020
1774,Jane,14.57,0,0,0,8,15,23,2020
4346,Jane,15.34,0,0,0,8,11,23,2020
57,Jane,11.79,0,0,0,8,9,23,2020
3525,John,13.35,0,0,0,8,7,23,2020
7398,Jane,17.84,0,0,473,8,22,22,2020
5148,John,13.66,0,0,158,8,18,22,2020
3901,John,13.52,0,0,88,8,16,22,2020
5766,Jane,16.65,0,0,0,8,6,22,2020
1782,Default,23.04,1,0,430,8,2,22,2020
4011,Jane,15.67,0,0,69,8,18,21,2020
3017,Jane,13.45,0,0,177,8,16,21,2020
8789,John,12.63,0,0,0,8,13,21,2020
1318,Jane,14.23,0,0,0,8,9,21,2020
1803,Default,25.8,0,1,508,8,6,21,2020
1796,Default,23.21,1,0,416,8,3,21,2020
3905,John,11.39,0,0,0,8,3,21,2020
8804,Jane,15.99,0,0,0,8,2,21,2020
7394,Jane,17.84,0,0,473,8,22,20,2020
402,John,13.04,0,0,157,8,20,20,2020
2082,John,15.03,0,0,47,8,18,20,2020
3245,John,16.64,0,0,216,8,17,20,2020
4689,John,11.44,0,0,0,8,11,20,2020
4979,Jane,12.58,0,0,0,8,8,20,2020
6700,John,15.3,0,0,0,8,7,20,2020
7828,Jane,17.44,0,0,0,8,23,19,2020
1969,Default,11.39,0,0,371,8,20,19,2020
5048,Jane,12.82,0,0,0,8,11,19,2020
891,John,11.83,0,0,0,8,6,19,2020
3810,Jane,14.81,0,0,0,8,1,19,2020
2859,Jane,15.84,0,0,0,8,23,18,2020
4890,Jane,14.34,0,0,0,8,23,18,2020
4220,John,15.89,0,0,0,8,15,18,2020
1460,John,15.22,0,0,0,8,9,18,2020
5682,John,14.2,0,0,0,8,7,18,2020
4719,John,13.29,0,0,0,8,2,18,2020
1752,Default,21.66,1,0,699,8,0,18,2020
5683,Jane,15.97,0,0,0,8,11,17,2020
1856,Default,25.23,0,0,329,8,10,17,2020
3538,John,11.7,0,0,0,8,9,17,2020
6311,Jane,15.18,0,0,0,8,5,17,2020
7829,Jane,17.44,0,0,0,8,23,16,2020
736,John,19.63,0,0,388,8,22,16,2020
6128,John,17.95,0,0,299,8,20,16,2020
7900,John,15.15,0,0,0,8,12,16,2020
2083,John,16.67,0,0,167,8,20,15,2020
6972,John,14.21,0,0,43,8,17,15,2020
4701,Jane,12.31,0,0,0,8,13,15,2020
1544,Jane,11.32,0,0,0,8,12,15,2020
7603,Jane,17.28,0,0,0,8,6,15,2020
7459,John,15.76,0,0,0,8,2,15,2020
3858,John,12.86,0,0,0,8,3,14,2020
8907,Jane,14.03,0,0,0,8,1,14,2020
1986,Default,19.96,0,0,669,8,22,13,2020
8914,John,11.64,0,0,0,8,15,13,2020
1198,Jane,12.97,0,0,0,8,14,13,2020
1563,John,14.29,0,0,0,8,11,13,2020
6034,John,13.84,0,0,0,8,7,13,2020
7488,Jane,16.42,0,0,259,8,19,12,2020
1927,Default,17.95,0,0,453,8,17,12,2020
8127,Jane,11.52,0,0,0,8,9,12,2020
6215,John,15.18,0,0,0,8,6,12,2020
1783,Default,22.87,0,0,431,8,2,12,2020
8637,John,12.18,0,0,0,8,2,12,2020
367,John,16.63,0,0,81,8,18,11,2020
195,John,15.09,0,0,0,8,15,11,2020
1895,Default,20.96,0,0,297,8,13,11,2020
4690,John,12.41,0,0,0,8,10,11,2020
2953,John,14.04,0,0,0,8,6,11,2020
7887,Jane,15.74,0,0,299,8,16,10,2020
4083,John,15.05,0,0,0,8,13,9,2020
6266,John,11.22,0,0,0,8,10,9,2020
6994,John,14.79,0,0,93,8,19,8,2020
6995,John,14.79,0,0,93,8,19,8,2020
3522,Jane,11.72,0,0,0,8,12,8,2020
6246,John,15.08,0,0,0,8,5,8,2020
6986,Jane,15.24,0,0,484,8,21,7,2020
8013,John,14.45,0,0,45,8,19,7,2020
8781,John,11.74,0,0,0,8,14,7,2020
97,Jane,13.26,0,0,0,8,12,7,2020
3521,Jane,11.72,0,0,0,8,12,7,2020
3809,John,12.61,0,0,0,8,10,7,2020
1904,Jane,15.59,0,0,0,8,8,7,2020
1342,John,14.63,0,0,0,8,4,7,2020
1778,Default,24.03,0,0,673,8,2,6,2020
8327,John,18.15,0,0,405,8,21,5,2020
92,Jane,15.47,0,0,93,8,18,5,2020
5719,John,16.82,0,0,89,8,18,4,2020
141,Jane,14.82,0,0,0,8,4,4,2020
3322,John,13.53,0,0,0,8,23,3,2020
6729,Jane,16.94,0,0,359,8,22,3,2020
7731,John,19.74,0,0,334,8,21,3,2020
8485,John,12.94,0,0,0,8,14,2,2020
1828,Default,23.48,0,0,252,8,7,2,2020
3096,Jane,15.84,0,0,0,8,2,2,2020
7788,John,12.94,0,0,0,8,2,2,2020
3973,Jane,15.47,0,0,0,8,15,1,2020
8128,Jane,11.52,0,0,0,8,9,1,2020
8401,John,15.56,0,0,0,7,21,31,2020
6197,Jane,13.99,0,0,0,7,10,31,2020
1561,Default,27.88,0,0,378,7,8,31,2020
1527,Jane,15.63,0,0,0,7,2,31,2020
8900,Jane,14.48,0,0,0,7,1,31,2020
3326,Jane,11.9,0,0,522,7,22,30,2020
6587,John,13.15,0,0,0,7,21,30,2020
8739,John,13.75,0,0,0,7,10,30,2020
8354,Jane,11.88,0,0,0,7,15,29,2020
2149,Jane,13.41,0,0,0,7,12,29,2020
7812,Jane,12.67,0,0,0,7,10,29,2020
1252,John,13.5,0,0,0,7,8,29,2020
5744,Jane,11.12,0,0,0,7,13,28,2020
1622,Default,21.36,0,0,174,7,10,28,2020
6553,Jane,13.45,0,0,0,7,10,28,2020
4649,John,13.62,0,0,0,7,6,28,2020
5737,Jane,13.67,0,0,0,7,13,27,2020
5874,Jane,12.59,0,0,0,7,12,27,2020
5614,Jane,15.76,0,0,0,7,6,27,2020
6350,John,13.74,0,0,0,7,6,27,2020
5973,Jane,15.89,0,0,0,7,5,27,2020
5023,Jane,14.88,0,0,0,7,4,27,2020
3213,Jane,15.96,0,0,0,7,2,27,2020
3492,John,13.04,0,0,0,7,2,27,2020
6022,John,15.11,0,0,0,7,23,26,2020
3739,Jane,11.25,0,0,0,7,16,26,2020
1580,Default,26.66,0,0,371,7,9,26,2020
4076,Jane,13.86,0,0,0,7,9,26,2020
4123,John,15.94,0,0,0,7,7,26,2020
2681,Jane,13.82,0,0,0,7,6,26,2020
7633,Jane,15.51,0,0,0,7,4,26,2020
1490,Default,21.49,0,0,691,7,0,26,2020
2615,Jane,13.96,0,0,0,7,17,25,2020
5715,Jane,13.6,0,0,0,7,15,25,2020
3510,John,15.36,0,0,0,7,11,25,2020
7314,Jane,13.05,0,0,0,7,9,25,2020
3197,John,14.24,0,0,0,7,2,25,2020
5918,Jane,15.89,0,0,0,7,2,25,2020
4506,John,15.16,0,0,0,7,1,25,2020
1876,John,15.74,0,0,0,7,19,24,2020
1751,Jane,12.42,0,0,0,7,14,24,2020
1647,Default,19.05,0,0,155,7,12,24,2020
1550,John,15.32,0,0,0,7,10,24,2020
1919,Jane,14.09,0,0,0,7,6,24,2020
2864,John,13.72,0,0,0,7,5,24,2020
1676,Default,16.45,0,0,520,7,18,23,2020
3152,John,15.71,0,0,0,7,17,23,2020
4655,John,15.32,0,0,0,7,7,23,2020
1645,John,14.92,0,0,0,7,23,22,2020
5174,Jane,12.27,0,0,598,7,23,22,2020
3189,John,15.6,0,0,0,7,15,22,2020
835,John,14.37,0,0,0,7,8,22,2020
4122,John,15.94,0,0,0,7,7,22,2020
1532,Default,26.64,0,0,548,7,5,22,2020
4573,Jane,11.98,0,0,0,7,16,21,2020
6381,Jane,11.17,0,0,0,7,14,21,2020
1535,Default,27.67,0,0,544,7,5,21,2020
4048,Jane,15.02,0,0,0,7,3,21,2020
1289,John,14.26,0,0,0,7,15,20,2020
2741,Jane,11.47,0,0,0,7,11,20,2020
1595,Default,21.6,1,0,211,7,9,20,2020
1521,Default,25.34,0,0,606,7,4,20,2020
1691,Default,17.5,0,0,560,7,19,19,2020
7865,Jane,12.17,0,0,0,7,19,19,2020
4988,Jane,11.98,0,0,0,7,18,19,2020
3332,John,14.41,0,0,0,7,14,19,2020
1605,Default,22.39,0,0,178,7,9,19,2020
1557,Default,25.75,1,0,306,7,6,19,2020
3991,John,13.87,0,0,0,7,2,19,2020
8137,Jane,13.42,0,0,0,7,20,18,2020
4498,John,14.69,0,0,0,7,11,18,2020
1507,Default,23.66,0,0,699,7,1,18,2020
3021,John,13.83,0,0,0,7,12,17,2020
4500,John,14.69,0,0,0,7,11,17,2020
3347,John,15.17,0,0,0,7,5,17,2020
7435,John,13.27,0,0,0,7,1,17,2020
5810,John,13.13,0,0,0,7,21,16,2020
7864,Jane,12.17,0,0,0,7,19,16,2020
1554,Default,26.16,1,0,512,7,6,16,2020
2242,Jane,13.53,0,0,0,7,2,16,2020
