id,user,temp,gasDetect,fireDetect,lightLevel,month,hour
2395,Default,20.58,0,0,321,10,14
2397,Default,19.32,0,0,330,10,14
2398,Default,15.54,0,0,150,10,14
2399,Default,12.77,0,0,183,10,14
2572,John,14.08,0,0,0,10,14
2984,Jane,15.36,0,0,0,10,14
3534,Jane,13.22,0,0,0,10,14
3535,Jane,13.22,0,0,0,10,14
3827,John,13.24,0,0,0,10,14
3828,John,13.24,0,0,0,10,14
3829,John,13.24,0,0,0,10,14
4643,Jane,13.26,0,0,0,10,14
4769,John,13.0,0,0,0,10,14
5741,John,11.48,0,0,0,10,14
5742,John,11.48,0,0,0,10,14
6265,John,11.68,0,0,0,10,14
6370,John,14.67,0,0,0,10,14
6435,Jane,12.48,0,0,0,10,14
6568,John,12.94,0,0,0,10,14
6666,John,15.96,0,0,0,10,14
7889,Jane,11.21,0,0,0,10,14
7890,Jane,11.21,0,0,0,10,14
8135,Jane,13.91,0,0,0,10,14
8324,John,12.25,0,0,0,10,14
8329,John,14.05,0,0,0,10,14
8330,John,14.05,0,0,0,10,14
8331,John,14.05,0,0,0,10,14
8332,John,14.05,0,0,0,10,14
8333,John,14.05,0,0,0,10,14
8499,Jane,11.89,0,0,0,10,14
8670,Jane,14.97,0,0,0,10,14
8671,Jane,14.97,0,0,0,10,14
8832,John,13.03,0,0,0,10,14
8833,John,13.03,0,0,0,10,14
8844,Jane,11.96,0,0,0,10,14
8845,Jane,11.96,0,0,0,10,14
8846,Jane,11.96,0,0,0,10,14
333,Jane,11.48,0,0,0,10,15
442,Jane,12.58,0,0,0,10,15
895,John,11.63,0,0,0,10,15
1749,John,14.48,0,0,0,10,15
1852,Jane,14.91,0,0,0,10,15
2206,Jane,13.63,0,0,0,10,15
2439,Jane,13.03,0,0,0,10,15
2776,John,13.36,0,0,0,10,15
3249,Jane,13.51,0,0,0,10,15
3748,John,14.56,0,0,0,10,15
3749,John,14.56,0,0,0,10,15
3999,John,12.71,0,0,0,10,15
4002,John,13.67,0,0,0,10,15
5213,John,11.92,0,0,0,10,15
5214,John,11.92,0,0,0,10,15
5215,John,11.92,0,0,0,10,15
5216,John,11.92,0,0,0,10,15
6352,John,12.76,0,0,0,10,15
6441,Jane,12.51,0,0,0,10,15
6797,John,13.92,0,0,0,10,15
6944,Jane,12.17,0,0,0,10,15
7036,John,13.32,0,0,0,10,15
7037,John,13.32,0,0,0,10,15
7222,Jane,12.11,0,0,0,10,15
7367,John,12.72,0,0,0,10,15
7376,Jane,12.91,0,0,0,10,15
7483,John,14.96,0,0,0,10,15
8259,John,12.01,0,0,0,10,15
8260,John,12.01,0,0,0,10,15
375,John,15.37,0,0,141,10,16
977,Jane,14.38,0,0,57,10,16
1039,Jane,15.14,0,0,298,10,16
1495,John,13.16,0,0,146,10,16
1594,Jane,17.02,0,0,231,10,16
2403,Default,16.59,0,0,391,10,16
2407,Default,17.99,0,0,399,10,16
2412,Default,17.2,0,0,406,10,16
2415,Default,15.34,0,0,376,10,16
2416,Default,17.74,0,0,404,10,16
2418,Default,11.71,0,0,239,10,16
2421,Default,13.96,0,0,227,10,16
2422,Default,11.97,0,0,213,10,16
2424,John,13.2,0,0,226,10,16
2426,Default,12.03,0,0,214,10,16
2429,Default,12.39,0,0,234,10,16
3504,John,16.82,0,0,213,10,16
3558,John,13.03,0,0,147,10,16
3559,John,13.03,0,0,147,10,16
3560,John,13.03,0,0,147,10,16
3776,Jane,13.24,0,0,266,10,16
3777,Jane,13.24,0,0,266,10,16
4732,Jane,13.71,0,0,144,10,16
4747,Jane,14.97,0,0,144,10,16
5488,John,14.06,0,0,224,10,16
6360,Jane,14.82,0,0,295,10,16
6361,Jane,14.82,0,0,295,10,16
6594,John,15.75,0,0,7,10,16
6667,Jane,15.06,0,0,224,10,16
7294,Jane,13.41,0,0,61,10,16
7591,John,16.06,0,0,100,10,16
8376,Jane,17.32,0,0,297,10,16
1071,Jane,14.49,0,0,41,10,17
1274,John,15.34,0,0,11,10,17
1322,Jane,17.14,0,0,213,10,17
1467,John,16.32,0,0,35,10,17
1629,John,13.69,0,0,112,10,17
1835,John,17.06,0,0,79,10,17
2382,John,13.8,0,0,192,10,17
2433,Default,16.67,0,0,452,10,17
2440,Default,11.2,0,0,260,10,17
3108,Jane,15.02,0,0,234,10,17
3172,John,16.24,0,0,8,10,17
3173,John,16.24,0,0,8,10,17
3174,John,16.24,0,0,8,10,17
3488,Jane,15.08,0,0,285,10,17
3489,Jane,15.08,0,0,285,10,17
4508,John,16.08,0,0,31,10,17
4509,John,16.08,0,0,31,10,17
5319,Jane,13.15,0,0,300,10,17
5320,Jane,13.15,0,0,300,10,17
7655,John,16.71,0,0,183,10,17
7656,John,16.71,0,0,183,10,17
7675,John,13.68,0,0,57,10,17
8430,John,14.47,0,0,19,10,17
8495,John,16.27,0,0,78,10,17
8496,John,16.27,0,0,78,10,17
390,Jane,17.03,0,0,60,10,18
834,John,14.86,0,0,136,10,18
1017,John,16.46,0,0,80,10,18
1338,Jane,13.96,0,0,1,10,18
1409,Jane,14.76,0,0,233,10,18
1511,Jane,16.66,0,0,271,10,18
1609,Jane,17.36,0,0,73,10,18
2259,John,15.14,0,0,117,10,18
2716,Jane,17.34,0,0,76,10,18
3958,John,15.22,0,0,240,10,18
3959,John,15.22,0,0,240,10,18
4401,Jane,15.55,0,0,59,10,18
4480,Jane,14.64,0,0,70,10,18
5345,John,15.15,0,0,293,10,18
5525,John,16.12,0,0,15,10,18
5573,Jane,14.18,0,0,108,10,18
5574,Jane,14.18,0,0,108,10,18
5575,Jane,14.18,0,0,108,10,18
5576,Jane,14.18,0,0,108,10,18
5577,Jane,14.18,0,0,108,10,18
5578,Jane,14.18,0,0,108,10,18
7055,John,14.31,0,0,99,10,18
7642,Jane,13.81,0,0,150,10,18
7643,Jane,13.81,0,0,150,10,18
7962,Jane,15.38,0,0,16,10,18
8546,Jane,15.51,0,0,268,10,18
8620,John,17.58,0,0,278,10,18
8622,Jane,15.27,0,0,83,10,18
8685,Jane,17.58,0,0,28,10,18
8686,Jane,17.58,0,0,28,10,18
38,John,15.93,0,0,276,10,19
39,Jane,14.94,0,0,53,10,19
564,Jane,17.36,0,0,5,10,19
594,Jane,17.19,0,0,113,10,19
684,John,15.83,0,0,32,10,19
2441,Default,16.83,0,0,550,10,19
2444,Default,11.89,0,0,337,10,19
3262,Jane,14.23,0,0,292,10,19
3263,Jane,14.23,0,0,292,10,19
4037,John,14.5,0,0,139,10,19
4629,Jane,14.61,0,0,72,10,19
4630,Jane,14.61,0,0,72,10,19
4967,John,13.8,0,0,114,10,19
5003,John,17.0,0,0,171,10,19
5133,John,14.42,0,0,151,10,19
5925,Jane,13.85,0,0,101,10,19
6051,John,17.13,0,0,6,10,19
6961,John,15.71,0,0,280,10,19
8147,Jane,14.82,0,0,78,10,19
8148,Jane,14.82,0,0,78,10,19
8497,John,16.17,0,0,152,10,19
219,Jane,14.91,0,0,300,10,20
1196,John,15.69,0,0,123,10,20
1245,Jane,15.02,0,0,137,10,20
1286,John,16.54,0,0,144,10,20
1518,John,14.35,0,0,72,10,20
1608,John,16.15,0,0,85,10,20
1798,Jane,13.89,0,0,146,10,20
1849,Jane,13.32,0,0,145,10,20
2065,Jane,14.13,0,0,149,10,20
2075,John,17.49,0,0,291,10,20
2295,Jane,13.96,0,0,67,10,20
2446,Default,16.46,1,0,597,10,20
2447,Default,10.72,1,0,363,10,20
3127,Jane,14.94,0,0,242,10,20
3128,Jane,14.94,0,0,242,10,20
3288,John,16.46,0,0,296,10,20
3705,John,13.01,0,0,138,10,20
5056,Jane,16.37,0,0,227,10,20
5348,Jane,16.95,0,0,8,10,20
5734,John,14.86,0,0,132,10,20
5775,Jane,16.57,0,0,7,10,20
5776,Jane,16.57,0,0,7,10,20
5777,Jane,16.57,0,0,7,10,20
6342,John,13.64,0,0,165,10,20
6562,John,17.22,0,0,242,10,20
6563,John,17.22,0,0,242,10,20
7891,Jane,17.21,0,0,229,10,20
53,John,18.41,0,0,352,10,21
70,Jane,19.29,0,0,467,10,21
453,John,16.54,0,0,441,10,21
845,John,16.87,0,0,322,10,21
976,John,15.15,0,0,369,10,21
1593,John,18.55,0,0,442,10,21
2219,John,19.3,0,0,409,10,21
2257,John,16.96,0,0,503,10,21
2777,John,19.7,0,0,532,10,21
2787,John,18.8,0,0,353,10,21
2791,John,19.73,0,0,560,10,21
3819,John,16.03,0,0,567,10,21
3820,John,16.03,0,0,567,10,21
4350,John,15.49,0,0,523,10,21
4351,John,15.49,0,0,523,10,21
4523,John,19.82,0,0,452,10,21
4524,John,19.82,0,0,452,10,21
4525,John,19.82,0,0,452,10,21
4721,Jane,15.58,0,0,382,10,21
5050,Jane,18.83,0,0,562,10,21
5884,John,19.39,0,0,339,10,21
6404,John,18.92,0,0,320,10,21
6940,Jane,15.88,0,0,383,10,21
7482,Jane,18.96,0,0,480,10,21
7578,John,16.01,0,0,493,10,21
7579,John,16.01,0,0,493,10,21
8556,Jane,19.31,0,0,490,10,21
8568,Jane,16.85,0,0,537,10,21
8569,Jane,16.85,0,0,537,10,21
360,Jane,16.91,0,0,415,10,22
1094,Jane,17.55,0,0,589,10,22
1149,John,17.88,0,0,582,10,22
1889,John,15.49,0,0,554,10,22
2449,Default,18.08,0,0,684,10,22
2451,Default,19.31,0,0,656,10,22
2454,Default,20.95,0,0,673,10,22
2456,Default,18.61,0,0,681,10,22
2457,Default,14.79,0,0,420,10,22
2459,Default,13.47,0,0,425,10,22
2464,Default,13.9,0,0,424,10,22
2468,Default,15.36,0,0,425,10,22
2801,John,16.36,0,0,437,10,22
3047,John,16.99,0,0,435,10,22
3048,John,16.99,0,0,435,10,22
3407,Jane,19.97,0,0,429,10,22
3408,Jane,19.97,0,0,429,10,22
4062,John,20.0,0,0,309,10,22
4647,Jane,16.79,0,0,329,10,22
5796,Jane,15.29,0,0,368,10,22
5797,Jane,15.29,0,0,368,10,22
5798,Jane,15.29,0,0,368,10,22
6062,John,19.7,0,0,532,10,22
7584,John,18.81,0,0,526,10,22
7585,John,18.81,0,0,526,10,22
7586,John,18.81,0,0,526,10,22
7954,John,16.73,0,0,426,10,22
8072,John,15.58,0,0,305,10,22
8351,John,19.23,0,0,572,10,22
271,Jane,14.93,0,0,0,10,23
461,John,14.6,0,0,0,10,23
723,Jane,14.66,0,0,0,10,23
1038,John,11.95,0,0,0,10,23
1422,John,12.09,0,0,0,10,23
2275,Jane,17.85,0,0,0,10,23
2471,Default,22.06,0,0,709,10,23
2473,Default,22.16,0,1,693,10,23
2476,Default,16.36,0,0,449,10,23
2479,Default,13.48,0,1,443,10,23
3257,John,15.91,0,0,0,10,23
3439,John,12.03,0,0,0,10,23
4663,Jane,16.01,0,0,0,10,23
4855,Jane,17.65,0,0,0,10,23
4899,John,12.4,0,0,0,10,23
4900,John,12.4,0,0,0,10,23
5442,Jane,17.31,0,0,0,10,23
5443,Jane,17.31,0,0,0,10,23
5622,Jane,14.7,0,0,0,10,23
5623,Jane,14.7,0,0,0,10,23
5628,Jane,16.98,0,0,0,10,23
5629,Jane,16.98,0,0,0,10,23
5630,Jane,16.98,0,0,0,10,23
5631,Jane,16.98,0,0,0,10,23
5752,Jane,14.92,0,0,0,10,23
6020,Jane,16.99,0,0,0,10,23
7157,Jane,14.7,0,0,0,10,23
8308,Jane,16.52,0,0,0,10,23
1624,John,8.55,0,0,290,11,0
1855,Jane,11.19,0,0,32,11,0
2306,Jane,11.09,0,0,115,11,0
2405,John,6.75,0,0,69,11,0
2427,Jane,11.71,0,0,260,11,0
2489,Default,22.85,0,0,699,11,0
2492,Default,19.55,0,0,430,11,0
2786,John,9.69,0,0,52,11,0
3642,Jane,10.55,0,0,68,11,0
3968,John,11.64,0,0,146,11,0
3971,John,6.54,0,0,266,11,0
4031,John,11.68,0,0,215,11,0
4184,John,6.58,0,0,159,11,0
4892,Jane,10.71,0,0,116,11,0
4893,Jane,10.71,0,0,116,11,0
6858,Jane,11.19,0,0,145,11,0
6964,Jane,10.57,0,0,73,11,0
6965,Jane,10.57,0,0,73,11,0
6966,Jane,10.57,0,0,73,11,0
6967,Jane,10.57,0,0,73,11,0
6968,Jane,10.57,0,0,73,11,0
6969,Jane,10.57,0,0,73,11,0
7399,Jane,11.2,0,0,269,11,0
8028,John,11.42,0,0,41,11,0
8029,John,11.42,0,0,41,11,0
8030,John,11.42,0,0,41,11,0
8031,John,11.42,0,0,41,11,0
8032,John,11.42,0,0,41,11,0
8304,Jane,11.73,0,0,128,11,0
8305,Jane,11.73,0,0,128,11,0
8306,Jane,11.73,0,0,128,11,0
8372,Jane,10.19,0,0,101,11,0
8740,Jane,11.08,0,0,271,11,0
240,Jane,11.22,0,0,101,11,1
984,Jane,11.95,0,0,187,11,1
1351,John,5.7,0,0,291,11,1
1600,John,6.67,0,0,165,11,1
1989,Jane,10.74,0,0,32,11,1
2027,John,10.36,0,0,233,11,1
2771,Jane,11.8,0,0,97,11,1
3340,Jane,11.25,0,0,191,11,1
4125,John,8.18,0,0,216,11,1
4473,John,6.91,0,0,261,11,1
4474,John,6.91,0,0,261,11,1
4785,John,10.57,0,0,254,11,1
4997,Jane,10.09,0,0,246,11,1
6043,John,11.33,0,0,222,11,1
6103,John,7.41,0,0,134,11,1
6122,John,8.67,0,0,49,11,1
6123,John,8.67,0,0,49,11,1
6192,Jane,10.6,0,0,66,11,1
6225,Jane,10.13,0,0,174,11,1
6463,Jane,11.32,0,0,251,11,1
6464,Jane,11.32,0,0,251,11,1
6476,John,5.19,0,0,70,11,1
6485,John,9.31,0,0,64,11,1
6486,John,9.31,0,0,64,11,1
7697,Jane,10.25,0,0,210,11,1
7698,Jane,10.25,0,0,210,11,1
7699,Jane,10.25,0,0,210,11,1
8284,Jane,11.01,0,0,225,11,1
8297,John,11.48,0,0,91,11,1
30,Jane,10.06,0,0,161,11,2
441,Jane,11.82,0,0,159,11,2
501,Jane,10.53,0,0,137,11,2
659,Jane,10.06,0,0,206,11,2
1330,Jane,10.82,0,0,2,11,2
2186,John,5.08,0,0,119,11,2
2675,Jane,10.34,0,0,275,11,2
3562,John,10.42,0,0,178,11,2
3563,John,10.42,0,0,178,11,2
3564,John,10.42,0,0,178,11,2
3565,John,10.42,0,0,178,11,2
3629,John,11.72,0,0,156,11,2
3630,John,11.72,0,0,156,11,2
3631,John,11.72,0,0,156,11,2
3714,John,10.47,0,0,170,11,2
4233,John,11.48,0,0,73,11,2
4234,John,11.48,0,0,73,11,2
5195,John,10.66,0,0,29,11,2
5196,John,10.66,0,0,29,11,2
5197,John,10.66,0,0,29,11,2
5585,Jane,10.38,0,0,105,11,2
6010,Jane,10.24,0,0,220,11,2
6011,Jane,10.24,0,0,220,11,2
6012,Jane,10.24,0,0,220,11,2
6107,John,8.84,0,0,24,11,2
6144,Jane,11.45,0,0,7,11,2
6461,Jane,11.08,0,0,31,11,2
6462,Jane,11.08,0,0,31,11,2
6607,Jane,10.79,0,0,2,11,2
6656,Jane,11.89,0,0,80,11,2
6657,Jane,11.89,0,0,80,11,2
6682,Jane,10.62,0,0,145,11,2
6739,John,8.99,0,0,57,11,2
7543,Jane,11.48,0,0,110,11,2
7544,Jane,11.48,0,0,110,11,2
7739,John,8.46,0,0,290,11,2
7740,John,8.46,0,0,290,11,2
7741,John,8.46,0,0,290,11,2
7897,Jane,10.72,0,0,82,11,2
8293,Jane,10.59,0,0,144,11,2
8294,Jane,10.59,0,0,144,11,2
8295,Jane,10.59,0,0,144,11,2
8296,Jane,10.59,0,0,144,11,2
1049,John,9.76,0,0,186,11,3
2025,John,11.27,0,0,80,11,3
2493,Default,25.72,0,0,624,11,3
2496,Default,22.77,0,0,412,11,3
2513,John,8.3,0,0,121,11,3
2561,Jane,11.9,0,0,162,11,3
2728,John,5.72,0,0,20,11,3
2789,John,10.36,0,0,118,11,3
2855,Jane,10.34,0,0,100,11,3
3548,John,6.35,0,0,121,11,3
3549,John,6.35,0,0,121,11,3
3835,John,10.55,0,0,50,11,3
3838,Jane,10.6,0,0,225,11,3
3839,Jane,10.6,0,0,225,11,3
3956,Jane,10.33,0,0,34,11,3
4646,Jane,11.49,0,0,101,11,3
5562,Jane,11.76,0,0,107,11,3
5563,Jane,11.76,0,0,107,11,3
5564,Jane,11.76,0,0,107,11,3
7076,John,7.82,0,0,233,11,3
7283,John,8.57,0,0,145,11,3
7763,John,10.98,0,0,201,11,3
7764,John,10.98,0,0,201,11,3
7765,John,10.98,0,0,201,11,3
7766,John,10.98,0,0,201,11,3
7767,John,10.98,0,0,201,11,3
7768,John,10.98,0,0,201,11,3
8640,Jane,11.45,0,0,108,11,3
106,John,11.97,0,0,179,11,4
252,John,7.52,0,0,214,11,4
739,Jane,10.18,0,0,202,11,4
1419,John,11.7,0,0,254,11,4
2498,Default,26.68,0,0,584,11,4
2501,Default,27.95,0,0,619,11,4
2503,Default,23.47,0,0,377,11,4
2504,Default,23.88,0,0,388,11,4
2530,Jane,11.75,0,0,277,11,4
2635,Jane,11.38,0,0,270,11,4
2883,John,7.03,0,0,20,11,4
3217,Jane,10.03,0,0,211,11,4
3388,Jane,11.48,0,0,49,11,4
4976,John,9.75,0,0,267,11,4
4977,John,9.75,0,0,267,11,4
4978,John,9.75,0,0,267,11,4
5134,Jane,11.41,0,0,74,11,4
5333,Jane,10.67,0,0,228,11,4
5505,Jane,10.46,0,0,171,11,4
5792,Jane,11.77,0,0,169,11,4
5793,Jane,11.77,0,0,169,11,4
5843,John,10.11,0,0,172,11,4
6152,Jane,11.37,0,0,17,11,4
6153,Jane,11.37,0,0,17,11,4
6398,Jane,11.94,0,0,76,11,4
6399,Jane,11.94,0,0,76,11,4
6651,Jane,11.73,0,0,237,11,4
6652,Jane,11.73,0,0,237,11,4
6707,John,11.15,0,0,79,11,4
6953,John,6.03,0,0,269,11,4
7990,Jane,11.11,0,0,258,11,4
7991,Jane,11.11,0,0,258,11,4
8247,Jane,11.41,0,0,54,11,4
8635,Jane,10.24,0,0,265,11,4
8809,John,6.36,0,0,237,11,4
190,Jane,11.05,0,0,288,11,5
491,John,5.6,0,0,289,11,5
710,Jane,10.7,0,0,181,11,5
949,John,11.98,0,0,60,11,5
2472,Jane,10.23,0,0,25,11,5
2505,Default,26.65,1,0,546,11,5
2509,Default,24.81,1,0,326,11,5
2797,Jane,10.47,0,0,21,11,5
2963,John,8.25,0,0,111,11,5
3795,Jane,10.19,0,0,99,11,5
4682,John,9.86,0,0,6,11,5
7215,John,7.32,0,0,191,11,5
7671,John,10.2,0,0,204,11,5
8216,John,9.83,0,0,164,11,5
8384,John,9.8,0,0,196,11,5
8479,Jane,11.22,0,0,233,11,5
8480,Jane,11.22,0,0,233,11,5
8630,John,5.03,0,0,112,11,5
8662,Jane,11.6,0,0,115,11,5
320,John,10.61,0,0,135,11,6
1180,John,5.2,0,0,217,11,6
1215,Jane,11.18,0,0,144,11,6
2388,John,8.69,0,0,234,11,6
2512,Default,26.77,0,0,486,11,6
2515,Default,23.52,0,0,302,11,6
2684,Jane,10.7,0,0,21,11,6
2909,John,8.4,0,0,278,11,6
3067,John,9.88,0,0,103,11,6
3168,Jane,10.87,0,0,243,11,6
3571,John,11.43,0,0,198,11,6
4865,John,11.81,0,0,197,11,6
4866,John,11.81,0,0,197,11,6
4970,John,7.44,0,0,11,11,6
5106,John,6.99,0,0,89,11,6
5441,John,6.48,0,0,285,11,6
6774,Jane,11.37,0,0,194,11,6
6889,Jane,11.11,0,0,131,11,6
7218,Jane,11.87,0,0,137,11,6
7219,Jane,11.87,0,0,137,11,6
59,John,8.1,0,0,227,11,7
867,Jane,10.87,0,0,75,11,7
1405,Jane,11.61,0,0,127,11,7
1732,John,11.91,0,0,69,11,7
2076,John,6.0,0,0,281,11,7
2516,Default,25.88,0,0,462,11,7
2517,Default,27.08,0,0,444,11,7
2520,Default,26.42,0,0,455,11,7
2524,Default,29.46,0,0,453,11,7
2526,Default,24.66,0,0,253,11,7
2527,Default,24.64,0,0,259,11,7
2528,Default,26.7,0,0,274,11,7
2532,Default,23.96,0,0,271,11,7
2756,Jane,10.54,0,0,127,11,7
3502,Jane,11.3,0,0,116,11,7
4297,Jane,11.12,0,0,18,11,7
4403,Jane,11.83,0,0,79,11,7
4416,Jane,10.12,0,0,93,11,7
5921,John,9.59,0,0,41,11,7
6541,John,8.49,0,0,245,11,7
6542,John,8.49,0,0,245,11,7
6947,Jane,11.93,0,0,153,11,7
6948,Jane,11.93,0,0,153,11,7
6949,Jane,11.93,0,0,153,11,7
7480,John,7.75,0,0,208,11,7
8043,Jane,11.94,0,0,111,11,7
8544,John,5.85,0,0,94,11,7
8826,John,5.73,0,0,291,11,7
427,Jane,13.61,0,0,194,11,8
1128,Jane,13.86,0,0,288,11,8
1623,Jane,13.9,0,0,113,11,8
1820,John,3.81,0,0,0,11,8
2487,Jane,12.48,0,0,285,11,8
2536,Default,25.34,0,0,399,11,8
2545,Default,24.21,0,0,236,11,8
2703,John,5.52,0,0,0,11,8
3283,John,7.94,0,0,0,11,8
3401,Jane,15.42,0,0,38,11,8
4090,John,3.31,0,0,0,11,8
5344,Jane,15.52,0,0,138,11,8
6644,Jane,15.71,0,0,69,11,8
6896,John,4.79,0,0,0,11,8
6897,John,4.79,0,0,0,11,8
6909,Jane,12.65,0,0,63,11,8
6952,Jane,13.97,0,0,240,11,8
7160,John,7.43,0,0,0,11,8
7161,John,7.43,0,0,0,11,8
7162,John,7.43,0,0,0,11,8
363,Jane,11.72,0,0,96,11,9
875,John,3.92,0,0,0,11,9
2254,John,4.58,0,0,0,11,9
2499,John,7.83,0,0,0,11,9
2546,Default,27.07,0,1,368,11,9
2548,Default,22.84,0,1,190,11,9
2704,John,3.7,0,0,0,11,9
3041,Jane,12.87,0,0,116,11,9
3042,Jane,12.87,0,0,116,11,9
3578,Jane,13.97,0,0,274,11,9
3954,John,3.22,0,0,0,11,9
4035,Jane,14.62,0,0,82,11,9
4472,Jane,12.58,0,0,149,11,9
7628,John,7.41,0,0,0,11,9
8132,John,3.55,0,0,0,11,9
8319,John,5.57,0,0,0,11,9
8412,John,3.22,0,0,0,11,9
8413,John,3.22,0,0,0,11,9
8563,Jane,13.28,0,0,86,11,9
8564,Jane,13.28,0,0,86,11,9
8731,Jane,11.99,0,0,52,11,9
8828,Jane,15.3,0,0,111,11,9
8858,Jane,15.88,0,0,295,11,9
8859,Jane,15.88,0,0,295,11,9
2,Jane,14.87,0,0,109,11,10
1243,Jane,15.4,0,0,35,11,10
1804,John,7.5,0,0,0,11,10
1968,Jane,14.96,0,0,24,11,10
2550,Default,25.87,0,0,309,11,10
2553,Default,25.43,0,0,322,11,10
2557,Default,21.88,0,0,168,11,10
2558,Default,21.73,0,0,162,11,10
3196,John,6.54,0,0,0,11,10
3419,John,5.44,0,0,0,11,10
3687,Jane,15.69,0,0,15,11,10
3688,Jane,15.69,0,0,15,11,10
3689,Jane,15.69,0,0,15,11,10
4957,Jane,12.02,0,0,165,11,10
4958,Jane,12.02,0,0,165,11,10
4998,John,4.8,0,0,0,11,10
5019,Jane,14.46,0,0,177,11,10
5020,Jane,14.46,0,0,177,11,10
6160,Jane,13.41,0,0,247,11,10
6288,John,4.58,0,0,0,11,10
6705,John,5.77,0,0,0,11,10
6706,John,5.77,0,0,0,11,10
6791,John,7.23,0,0,0,11,10
7120,John,6.98,0,0,0,11,10
7133,Jane,12.68,0,0,100,11,10
7244,Jane,14.6,0,0,29,11,10
7245,Jane,14.6,0,0,29,11,10
7604,John,5.64,0,0,0,11,10
7605,John,5.64,0,0,0,11,10
8048,Jane,13.65,0,0,63,11,10
8425,John,2.46,0,0,0,11,10
8426,John,2.46,0,0,0,11,10
94,Jane,15.11,0,0,273,11,11
256,Jane,11.14,0,0,202,11,11
268,John,4.46,0,0,0,11,11
696,Jane,14.29,0,0,117,11,11
909,John,7.1,0,0,0,11,11
1130,Jane,11.17,0,0,289,11,11
2999,Jane,13.54,0,0,126,11,11
3039,John,7.35,0,0,0,11,11
3107,John,6.18,0,0,0,11,11
3653,John,5.41,0,0,0,11,11
3985,Jane,11.4,0,0,237,11,11
3986,Jane,11.4,0,0,237,11,11
3987,Jane,11.4,0,0,237,11,11
3988,Jane,11.4,0,0,237,11,11
3989,Jane,11.4,0,0,237,11,11
4292,John,4.56,0,0,0,11,11
4453,John,6.75,0,0,0,11,11
5187,John,3.14,0,0,0,11,11
5203,John,5.96,0,0,0,11,11
5670,Jane,13.93,0,0,130,11,11
5728,Jane,11.25,0,0,58,11,11
7441,Jane,14.32,0,0,206,11,11
7680,John,4.81,0,0,0,11,11
7681,John,4.81,0,0,0,11,11
7682,John,4.81,0,0,0,11,11
7815,John,6.19,0,0,0,11,11
8523,John,7.28,0,0,0,11,11
8524,John,7.28,0,0,0,11,11
8750,Jane,12.5,0,0,71,11,11
8751,Jane,12.5,0,0,71,11,11
206,John,3.76,0,0,0,11,12
213,John,6.82,0,0,0,11,12
737,Jane,12.48,0,0,52,11,12
1003,Jane,13.41,0,0,260,11,12
1827,Jane,11.27,0,0,107,11,12
2270,Jane,15.9,0,0,26,11,12
2582,John,3.3,0,0,0,11,12
2854,Jane,15.72,0,0,204,11,12
3232,Jane,14.35,0,0,96,11,12
3233,Jane,14.35,0,0,96,11,12
3481,John,6.23,0,0,0,11,12
3482,John,6.23,0,0,0,11,12
4339,Jane,12.45,0,0,123,11,12
4471,John,7.59,0,0,0,11,12
4578,Jane,14.0,0,0,248,11,12
4579,Jane,14.0,0,0,248,11,12
4633,Jane,13.4,0,0,119,11,12
5242,John,3.55,0,0,0,11,12
5664,Jane,15.11,0,0,53,11,12
6125,Jane,12.81,0,0,143,11,12
6126,Jane,12.81,0,0,143,11,12
6989,John,2.17,0,0,0,11,12
6990,John,2.17,0,0,0,11,12
7199,John,5.68,0,0,0,11,12
7231,Jane,15.35,0,0,209,11,12
7323,Jane,12.77,0,0,115,11,12
7691,John,2.7,0,0,0,11,12
8252,John,6.78,0,0,0,11,12
8253,John,6.78,0,0,0,11,12
8254,John,6.78,0,0,0,11,12
8255,John,6.78,0,0,0,11,12
8867,Jane,12.75,0,0,159,11,12
8868,Jane,12.75,0,0,159,11,12
8869,Jane,12.75,0,0,159,11,12
498,John,3.43,0,0,0,11,13
1494,John,5.22,0,0,0,11,13
1697,Jane,12.24,0,0,90,11,13
1922,John,6.13,0,0,0,11,13
2559,Default,21.05,0,0,331,11,13
2560,Default,19.07,0,0,316,11,13
2562,Default,15.53,0,0,158,11,13
2563,Default,17.03,0,0,161,11,13
3157,John,7.84,0,0,0,11,13
3272,John,5.39,0,0,0,11,13
3273,John,5.39,0,0,0,11,13
3274,John,5.39,0,0,0,11,13
3279,John,4.25,0,0,0,11,13
3673,John,2.68,0,0,0,11,13
3674,John,2.68,0,0,0,11,13
3798,Jane,15.09,0,0,121,11,13
3902,Jane,13.5,0,0,39,11,13
4013,John,6.92,0,0,0,11,13
4014,John,6.92,0,0,0,11,13
4015,John,6.92,0,0,0,11,13
4016,John,6.92,0,0,0,11,13
4434,Jane,15.36,0,0,156,11,13
4435,Jane,15.36,0,0,156,11,13
5105,Jane,13.39,0,0,154,11,13
5730,John,3.2,0,0,0,11,13
5731,Jane,12.89,0,0,45,11,13
5732,Jane,12.89,0,0,45,11,13
6530,John,4.69,0,0,0,11,13
6531,John,4.69,0,0,0,11,13
6532,John,4.69,0,0,0,11,13
6533,John,4.69,0,0,0,11,13
7368,John,7.08,0,0,0,11,13
7369,John,7.08,0,0,0,11,13
7370,John,7.08,0,0,0,11,13
7458,John,5.09,0,0,0,11,13
7514,John,6.7,0,0,0,11,13
7515,John,6.7,0,0,0,11,13
7516,John,6.7,0,0,0,11,13
7947,Jane,15.83,0,0,24,11,13
